94.651,175.62,0.32609,37.592,51.368,14.656,42.794,70,70,20
94.651,166.83,0.31387,37.445,51.221,14.582,42.794,70,70,20
94.162,170.98,0.34929,37.445,51.221,14.656,42.794,70,70,20
93.918,167.32,0.35051,37.592,51.221,14.582,42.941,70,70,20
94.04,167.81,0.3383,37.665,51.295,14.582,43.087,70,70,20
93.674,165.85,0.32487,37.592,51.148,14.582,43.014,60,60,20
93.552,133.37,0.3151,37.665,51.221,14.656,43.014,60,60,20
93.307,113.58,0.36028,37.225,51.295,14.656,43.161,60,60,20
93.063,105.76,0.34807,37.079,51.075,14.656,43.161,60,60,20
93.063,125.79,0.33586,37.152,51.075,14.656,43.234,60,60,20
92.697,118.71,0.32242,37.005,50.855,14.582,43.161,60,60,20
92.574,114.8,0.31021,37.079,50.782,14.582,43.161,60,60,20
92.452,106.74,0.34441,37.079,50.782,14.656,43.234,60,60,20
92.33,112.85,0.34685,37.005,50.708,14.656,43.234,60,60,20
92.086,106.74,0.33341,37.005,50.635,14.656,43.161,60,60,20
91.842,105.52,0.32242,37.079,50.708,14.656,43.381,60,60,20
91.72,113.34,0.31754,37.005,50.489,14.656,43.234,60,60,20
91.597,106.5,0.35418,37.079,50.415,14.656,43.307,60,60,20
91.353,108.94,0.34196,37.005,50.415,14.656,43.307,60,60,20
91.231,111.87,0.33219,37.079,50.562,14.582,43.161,60,60,20
91.109,111.63,0.31998,37.079,50.489,14.582,43.234,60,60,20
90.743,117.24,0.33341,37.005,50.489,14.656,43.161,60,60,20
90.743,110.16,0.35418,37.005,50.415,14.656,43.161,60,60,20
90.498,107.96,0.34074,37.005,50.489,14.729,43.234,60,60,20
90.376,113.34,0.32731,37.079,50.342,14.656,43.087,60,60,20
90.254,108.45,0.31754,37.005,50.195,14.582,43.014,60,60,20
89.888,112.12,0.34319,37.005,50.122,14.582,43.014,60,60,20
90.01,118.47,0.35296,37.005,50.122,14.656,43.087,60,60,20
89.888,114.56,0.33952,37.079,50.049,14.656,43.087,60,60,20
89.521,118.47,0.32731,37.005,50.122,14.656,43.014,60,60,20
89.643,115.05,0.31632,36.859,49.976,14.656,43.087,60,60,20
89.277,117,0.35051,36.859,50.049,14.582,43.087,60,60,20
89.155,116.02,0.34807,36.932,49.976,14.656,43.014,60,60,20
89.033,109.43,0.33708,37.005,49.976,14.656,42.941,60,60,20
88.788,118.95,0.32487,36.859,49.976,14.582,42.941,60,60,20
88.544,117.49,0.31387,36.932,49.976,14.582,43.014,60,60,20
88.3,114.07,0.33952,36.786,49.902,14.582,43.014,60,60,20
88.178,114.8,0.34929,36.859,49.902,14.656,43.014,60,60,20
88.056,107.96,0.33586,36.859,49.829,14.729,43.087,60,60,20
88.056,111.38,0.32242,36.786,49.756,14.729,42.941,60,60,20
87.689,116.27,0.31265,36.786,49.756,14.656,43.014,60,60,20
87.811,114.56,0.35662,36.786,49.756,14.656,42.941,60,60,20
87.323,118.47,0.34685,36.712,49.829,14.656,42.721,60,60,20
87.201,115.29,0.33097,36.712,49.682,14.656,42.868,60,60,20
87.079,114.56,0.32242,36.786,49.609,14.729,42.794,60,60,20
86.957,117,0.32364,36.786,49.536,14.582,42.721,60,60,20
86.712,112.6,0.35784,36.712,49.463,14.656,42.794,60,60,20
86.712,115.53,0.34319,36.786,49.463,14.656,42.721,60,60,20
86.468,117,0.33097,36.712,49.389,14.656,42.794,60,60,20
86.224,117.73,0.31876,36.712,49.316,14.582,42.721,60,60,20
86.224,130.68,0.3383,36.639,49.316,14.656,42.574,60,60,20
